selling_price,km_driven,engine_size,car_age
875000,25000,2498,3
400000,170000,2494,14
540000,110000,2523,7
350000,60000,998,4
360000,80000,1582,10
300000,31000,998,7
350000,100000,1120,7
650000,130000,1493,5
350000,20000,998,5
700000,60000,1498,4
415000,102996,1248,8
1460000,5000,1497,2
830000,35000,1497,4
430000,5000,1198,3
850000,60000,1498,4
650000,70000,1197,4
120000,120000,1493,13
730000,65100,1493,5
525000,20000,1197,2
600000,108000,1396,6
500000,15000,1197,2
150000,77000,1086,12
409999,18500,998,6
625000,120000,1493,5
290000,15200,799,6
500000,35000,1497,6
475000,80000,1582,10
190000,70000,814,8
750000,80000,2179,7
525000,120000,1461,7
495000,82000,1998,9
550000,60000,1396,6
595000,129000,2179,9
550000,67000,1248,6
2000000,120000,2494,6
400000,120000,2179,11
500000,96500,1248,6
340000,52412,998,4
480000,85472,2179,9
480000,87452,1498,8
750000,17000,1498,3
100000,66530,1061,13
290000,40000,1197,8
425000,96500,1248,6
285000,79000,1497,11
625000,50000,1493,5
170000,60000,1248,9
459999,35000,1193,3
450000,120000,1248,6
650000,10000,1197,2
600000,15000,1197,4
178000,70000,796,8
300000,5000,796,5
150000,40000,796,12
590000,10000,1197,2
310000,25000,814,5
400000,53000,1193,4
520000,110000,2179,7
300000,200000,1461,8
1000000,22000,1197,2
65000,70000,998,18
509999,75000,1498,6
221000,70000,998,9
390000,64000,1598,7
350000,60000,1298,19
195000,40000,796,12
1750000,110000,2967,11
600000,60000,2179,8
615000,72000,1396,6
350000,70000,1396,8
140000,75000,936,9
650000,32331,1396,4
1100000,70000,1582,5
285000,80000,1396,11
190000,20000,995,10
350000,110000,1498,9
400000,40000,1197,7
2100000,40000,2694,5
434999,90000,1197,6
450000,50000,1197,7
45000,137000,796,20
450000,60000,1197,6
580000,30000,1248,4
900000,98000,1582,5
750000,50000,1248,5
140000,120000,1396,12
525000,30000,1197,4
114999,120000,1396,12
399000,40000,1199,5
275000,90000,1405,9
340000,80000,1396,10
222000,120000,814,9
850000,200000,2696,8
70000,110000,1396,14
430000,38000,1199,4
430000,35000,1199,4
320000,70000,998,7
500000,120000,1461,9
500000,110000,1461,9
229999,140000,1248,11
600000,155000,2179,12
500000,80000,1461,4
315000,120000,2523,11
265000,80000,998,10
350000,110000,1498,6
200000,230000,1396,9
114999,172000,1396,10
425000,25000,1197,7
900000,35000,1498,2
550000,126000,2179,7
900000,30000,1498,3
165000,97000,1086,10
850000,120000,1582,5
850000,120000,1582,5
550000,80000,2498,7
500000,60000,1248,10
630000,15000,1197,3
160000,60000,1086,10
670000,60000,1498,6
430000,90000,1248,7
375000,30000,1197,6
650000,35000,1197,5
500000,35000,1248,5
500000,35000,1248,5
1350000,25000,2179,4
600000,40000,1498,3
1200000,25000,1582,4
3750000,56000,2993,8
795000,41779,1197,3
625000,54000,1199,5
2900000,31000,2143,5
625000,37000,1248,4
440000,90000,1991,10
1400000,13534,1798,3
1450000,7000,1794,4
2700000,23000,2143,4
550000,23456,1197,4
1925000,43000,2755,2
1225000,39000,2179,6
700000,15000,1199,4
530000,40000,1248,8
1900000,5000,1493,1
844999,70000,1248,4
650000,99000,1498,5
750000,15000,1197,3
6000000,28156,2993,3
610000,30000,1199,6
150000,70000,1199,11
475000,40000,1197,7
375000,136500,2609,13
425000,70000,1198,5
800000,90000,1498,6
40000,32000,796,25
509999,8000,998,3
387000,170000,1364,6
235000,25000,796,7
95000,120000,1948,21
340000,110000,1248,11
1000000,100000,2179,5
160000,115000,1399,12
365000,120000,2609,13
300000,265000,1199,10
260000,90000,1248,13
860000,40000,1199,3
114999,55000,1599,13
100000,90000,796,14
565000,111000,1498,7
450000,120000,2498,8
625000,15000,1197,4
280000,30000,796,5
330000,50000,998,4
1300000,40000,1582,6
65000,50000,1396,13
480000,45000,1199,3
400000,35000,1047,5
500000,80000,2179,12
320000,120000,2498,9
750000,90000,2179,7
620000,100000,1493,4
300000,120000,1248,10
1405000,15000,1591,3
282000,15000,796,4
700000,15000,1197,4
700000,70000,1498,4
600000,135000,1498,6
290000,80000,1598,9
430000,80000,1991,10
575000,19000,1197,4
875000,42000,1591,4
180000,77000,998,11
229999,120000,1248,9
800000,10000,1197,2
60000,110000,995,12
150000,110000,1586,12
100000,90000,1396,14
900000,90000,1591,6
850000,50000,1396,3
220000,50000,936,7
250000,40000,796,7
125000,120000,1248,9
1200000,27000,1591,3
250000,100000,1396,8
440000,70000,1396,7
400000,40000,1199,4
50000,62000,796,19
1000000,10000,1591,3
600000,160000,1498,7
250000,60000,1197,11
310000,110000,2523,12
120000,60000,998,16
390000,78000,2498,7
458000,30000,1086,2
950000,20000,1498,3
650000,21000,1197,4
400000,70000,1248,8
400000,70000,1197,6
100000,42500,796,15
350000,25000,1197,9
450000,80000,2197,8
350000,90000,2609,15
250000,80000,1199,11
450000,146000,2523,8
157000,47200,796,8
1500000,60000,2179,3
1500000,60000,2179,3
75000,100000,1193,14
280000,100000,2499,11
600000,35000,1197,6
250999,120000,2956,9
350000,80000,1794,11
300000,34000,999,5
819999,50000,1461,4
409999,100000,1405,11
275000,52000,1599,13
497000,110000,1248,8
500000,70000,1197,6
170000,120000,2523,15
515000,68609,1498,5
925000,33360,1498,3
1460000,5000,1497,2
2700000,10000,2999,2
830000,35000,1497,4
975000,30000,1498,2
620000,15000,1194,3
860000,14317,1498,2
430000,5000,1198,3
1227000,5000,1497,2
860000,28000,1497,4
950000,40000,1498,3
225000,87237,1399,9
500000,99500,1991,10
500000,62960,1498,4
1700000,16500,1451,2
545000,110000,1248,7
400000,72000,1248,10
650000,50000,1248,3
114999,55000,1599,13
562000,60000,1248,6
96000,120000,2956,19
2711000,9000,1999,4
5150000,20000,2487,2
3200000,45000,1999,4
503000,110000,2179,6
3800000,20000,1969,2
2000000,68089,2494,5
225000,58343,998,8
740000,38817,1248,3
550000,56494,1199,5
750000,79328,2494,8
650000,5621,1197,2
625000,25538,1496,4
600000,69779,1197,3
450000,56290,1186,4
5400000,7500,1995,2
5500000,8500,1995,2
779000,7032,1199,2
645000,11000,1598,5
2475000,2000,1984,3
2711000,9000,1999,4
5150000,20000,2487,2
3200000,45000,1999,4
503000,110000,2179,6
3800000,20000,1969,2
2000000,68089,2494,5
225000,58343,998,8
740000,38817,1248,3
550000,56494,1199,5
750000,79328,2494,8
650000,5621,1197,2
625000,25538,1496,4
600000,69779,1197,3
450000,56290,1186,4
5400000,7500,1995,2
5500000,8500,1995,2
779000,7032,1199,2
645000,11000,1598,5
2475000,2000,1984,3
155000,100000,1998,22
2711000,9000,1999,4
5150000,20000,2487,2
3200000,45000,1999,4
503000,110000,2179,6
3800000,20000,1969,2
2000000,68089,2494,5
225000,58343,998,8
740000,38817,1248,3
550000,56494,1199,5
750000,79328,2494,8
650000,5621,1197,2
625000,25538,1496,4
600000,69779,1197,3
450000,56290,1186,4
5400000,7500,1995,2
5500000,8500,1995,2
779000,7032,1199,2
645000,11000,1598,5
2475000,2000,1984,3
590000,80000,1498,6
350000,120000,1120,5
484999,30000,1197,4
240000,110000,1405,6
500000,219000,2494,13
300000,80000,796,4
750000,80000,1248,5
574000,35000,1197,5
200000,167000,1248,8
1100000,94000,1582,5
350000,80000,1086,9
70000,100000,796,23
120000,90000,1299,16
700000,246000,2494,9
500000,10000,1197,2
370000,90000,1405,5
600000,5200,1199,2
100000,120000,993,15
409999,90000,1248,8
750000,50000,1497,5
600000,5000,1197,4
550000,10500,1198,3
950000,26000,1461,3
645000,139000,2179,7
750000,60000,2179,7
650000,40000,1796,15
800000,25000,1499,6
350000,60000,1798,11
700000,25000,1499,6
335000,15000,1298,10
270000,110000,1248,9
320000,100000,1248,11
120000,120000,1086,14
730000,55000,1781,11
125000,120000,1586,14
150000,35000,1061,14
310000,13000,796,3
625000,50000,1248,6
267000,40000,1197,9
600000,25000,1197,5
180000,110000,1196,10
700000,5000,1197,2
121000,50000,796,8
350000,80000,1197,7
869999,225000,2494,9
2711000,9000,1999,4
5150000,20000,2487,2
3200000,45000,1999,4
503000,110000,2179,6
3800000,20000,1969,2
2000000,68089,2494,5
225000,58343,998,8
740000,38817,1248,3
550000,56494,1199,5
750000,79328,2494,8
650000,5621,1197,2
625000,25538,1496,4
600000,69779,1197,3
450000,56290,1186,4
5400000,7500,1995,2
5500000,8500,1995,2
779000,7032,1199,2
645000,11000,1598,5
2475000,2000,1984,3
80000,100000,1061,13
120000,93331,1086,13
370000,120000,2179,9
750000,70000,1461,6
484999,100000,2523,6
120000,90000,1493,15
860000,28000,1497,4
650000,50000,1248,3
650000,90000,1248,7
710000,40000,1396,5
430000,113000,1498,4
305000,188000,1248,10
220000,100000,1399,10
150000,225000,1948,11
660000,67000,1493,4
140000,70000,936,10
1100000,50000,1798,6
2450000,60000,2179,8
625000,34000,1498,4
198000,110000,1493,17
130000,140000,998,16
540000,100000,1497,9
550000,10000,1197,4
475000,30000,998,3
3100000,90000,2755,5
217000,120000,1248,11
750000,6500,1197,2
350000,80000,1298,11
400000,100000,2179,13
570000,120000,1364,6
180000,120000,814,9
68000,110000,1598,23
280000,150000,1896,15
90000,120000,1405,16
2600000,100000,2143,6
700000,63000,2956,3
1850000,40000,2143,5
685000,109000,1498,6
565000,114000,1248,6
1600000,33000,1798,4
395000,160000,1120,7
425000,101000,1396,8
1350000,5400,1498,2
1950000,45000,1995,5
535000,31000,999,3
500000,31000,999,3
434999,55000,1197,5
250000,55000,624,3
700000,117000,1582,7
1100000,102000,1995,11
900000,108000,1968,9
425000,75000,1197,6
1600000,74000,2148,10
325000,158000,1499,8
2700000,10000,2999,2
950000,40000,1498,3
1140000,10000,1497,2
980000,53000,2179,4
1920000,20000,1956,4
808000,5000,999,1
550000,30000,1197,7
215000,64000,796,11
512000,10500,1196,5
215000,50000,796,10
500000,60000,1598,9
700000,35000,1498,6
525000,135000,2179,9
550000,70000,2179,10
750000,80000,1248,5
395000,25000,998,4
675000,5000,1197,4
140000,80000,1086,13
430000,120000,2179,10
2711000,9000,1999,4
5150000,20000,2487,2
3200000,45000,1999,4
503000,110000,2179,6
3800000,20000,1969,2
2000000,68089,2494,5
225000,58343,998,8
740000,38817,1248,3
550000,56494,1199,5
750000,79328,2494,8
650000,5621,1197,2
625000,25538,1496,4
600000,69779,1197,3
450000,56290,1186,4
5400000,7500,1995,2
5500000,8500,1995,2
779000,7032,1199,2
645000,11000,1598,5
2475000,2000,1984,3
300000,10000,998,7
355000,68000,1248,8
180000,35000,796,6
280000,70000,1396,8
250000,70000,1248,10
125000,50000,1193,14
810000,29700,1248,3
671000,20000,1368,3
295000,20000,796,3
850000,40000,1248,4
409999,90000,1248,8
600000,90000,1373,6
600000,80000,2523,6
220000,60000,998,9
550000,56000,1248,8
650000,50000,2523,7
655000,50000,2523,7
130000,74000,1948,15
400000,123000,1461,7
155000,54000,796,12
250000,50000,1193,8
400000,80000,1197,7
500000,10000,1198,2
565000,10000,1086,3
900000,40000,1498,3
650000,120000,1493,4
600000,45000,2523,8
800000,35000,1248,3
575000,60000,1396,6
550000,40000,1499,5
190000,80000,1586,10
750000,37000,1498,4
625000,22000,1197,3
799000,60000,1396,3
300000,57000,998,8
850000,27000,1373,4
130000,70000,995,9
229999,40000,998,10
400000,60000,998,6
900000,35000,2498,3
800000,70000,1997,6
250999,43000,814,6
250000,110000,1368,10
100000,100000,1172,12
450000,64000,1197,5
575000,96000,1461,4
400000,96000,1461,8
480000,7600,998,2
490000,7000,998,2
150000,120000,1405,14
600000,50000,1248,4
500000,50000,1120,6
425000,80000,1248,6
108000,200000,1493,18
1030000,190000,2494,6
360000,34000,998,6
290000,80000,1198,9
400000,72000,1248,10
70000,20000,1527,18
320000,70000,2956,9
975000,30000,1498,2
1227000,5000,1497,2
755000,29340,1582,7
215000,120000,1399,10
735000,200000,2494,10
190000,70000,1086,14
1365000,80800,2494,7
675000,24265,1199,3
438999,81000,1248,7
550000,240000,1461,6
409999,35000,1197,8
350000,15000,799,2
135000,49000,936,9
1490000,56900,2393,5
520000,70000,1248,7
315000,180000,1248,11
235000,50000,998,11
80500,50000,1495,16
375000,88200,1248,8
189000,93000,1197,15
550000,120000,1498,4
260000,110000,1399,10
650000,50000,1248,5
480000,80000,1248,8
700000,40000,1396,5
650000,110000,1248,6
1300000,48000,1582,6
1350000,97000,1968,5
1000000,60000,1498,5
1700000,110000,2987,10
1080000,12800,1496,3
170000,40000,814,9
610000,49000,1248,4
350000,25000,1197,7
260000,65000,796,5
700000,20000,1248,6
678000,17000,999,3
800000,15000,1248,6
400000,120000,1364,7
300000,49000,1197,11
520000,29000,1197,5
850000,55000,1461,4
300000,40000,998,6
350000,120000,1497,11
892000,10000,1248,2
285000,70000,1248,9
300000,60000,1086,9
620000,90000,1248,5
750000,90000,1248,4
270000,35000,796,5
560000,90000,1248,7
300000,40000,1086,9
300000,40000,1086,9
570000,20000,1197,3
220000,80000,1396,10
260000,99000,1586,9
600000,7500,1197,2
80000,60000,624,6
300000,40800,814,5
300000,70000,1193,6
400000,100000,1198,5
550000,8588,1197,5
1200000,40000,1498,2
500000,60000,1498,6
93000,80000,1298,16
500000,110000,1498,7
670000,150000,1364,3
750000,120000,2494,9
370000,30000,998,4
100000,70000,796,9
425000,50000,1086,5
370000,305000,2494,15
229999,212000,2179,12
850000,35000,1248,5
750000,22000,1461,3
235000,50000,1948,11
700000,70000,1498,4
480000,56000,1120,5
475000,50000,1248,5
610000,120000,1498,6
650000,120000,2494,10
800000,70000,1498,4
520000,120000,2179,6
160000,90000,1396,7
1000000,70000,1248,3
700000,120000,1248,6
590000,70000,1498,4
140000,80000,998,19
725000,100000,1493,4
1680000,157000,2393,4
550000,50000,1248,6
240000,90000,1248,9
667000,65000,2231,8
670000,50000,1498,4
550000,110000,1248,6
400000,30000,998,6
545000,80000,1582,7
599000,70000,1373,6
725000,100000,1396,5
525000,120000,1497,6
204999,85000,1248,10
190000,110000,1199,9
310000,60000,1120,6
380000,90000,1120,5
204000,110000,998,9
350000,25000,998,3
350000,100000,1598,8
175000,120000,1399,9
340000,90000,1598,10
950000,35000,1497,4
894999,35000,1497,4
350000,101200,2956,7
100000,90000,1396,16
550000,76000,1248,5
100000,60000,1405,17
800000,90000,2179,5
525000,80000,2523,8
500000,179150,2179,13
42000,62000,796,18
190000,160000,1197,12
694000,35000,1248,2
861999,120000,2179,5
650000,50000,1498,4
310000,70000,1248,10
360000,97000,1248,8
240000,90000,1248,10
500000,84487,2179,9
475000,100000,2494,11
100000,60000,796,14
200000,110000,1586,12
430000,264000,2494,15
245000,146000,2498,11
450000,70000,1248,7
800000,51146,1248,4
215000,40000,1197,10
760000,50000,1248,4
416000,80000,1498,6
195000,120000,998,10
325000,23000,796,4
145000,70000,998,11
675000,23000,1248,3
340000,30000,998,5
340000,50000,1248,10
260000,40000,796,7
300000,50000,796,6
75000,60000,796,14
350000,80000,1405,10
1000000,15000,1462,2
170000,150000,1248,11
600000,40000,1197,3
800000,25000,1497,11
850000,120000,2650,3
980000,120000,2179,7
850000,298000,2499,10
340000,270000,2956,9
900000,50000,1248,3
310000,120000,1248,11
600000,60000,1248,8
270000,149000,1248,13
509999,5000,1086,2
225000,70000,1405,8
280000,55000,1197,6
490000,100000,1047,5
440000,120000,2523,8
500000,291977,2179,7
476999,85000,2354,16
590000,70000,1197,6
500000,120000,2499,11
600000,40000,1498,6
750000,70000,1997,5
2950000,39000,1995,4
5200000,10000,1995,2
695000,36800,1498,2
690000,52200,1248,3
409999,78000,1186,5
1650000,16000,1956,1
2375000,30000,1968,5
525000,29000,1186,4
2150000,25000,1956,2
540000,60000,2179,8
2750000,60000,2982,4
1000000,112000,1997,5
2900000,15000,1968,3
725000,40000,1493,4
975000,36000,1248,3
355000,60000,998,5
400000,120000,2354,13
265000,48000,796,6
650000,40000,1498,3
720000,60000,1248,4
850000,25000,1591,5
290000,42000,998,6
1200000,35000,2497,11
600000,90000,1493,5
300000,90000,1248,10
225000,110000,1461,9
240000,70000,1248,12
700000,80000,1582,7
470000,70000,1248,7
800000,80000,1396,5
450000,90000,1461,9
90000,90000,1396,14
450000,120000,1364,11
1465000,62000,2755,4
925000,79000,1582,5
1385000,60000,2393,5
2000000,20000,2982,6
80000,248200,1405,17
300000,110000,2179,14
360000,100000,1248,12
320000,70000,1493,11
99000,100000,1995,27
780000,50000,1248,5
620000,139000,1248,8
100000,120000,1781,15
210000,35000,1172,7
375000,80000,2523,6
786000,7720,999,2
1000000,50000,2179,7
120000,60000,1527,19
750000,100000,1461,5
550000,57882,1197,5
875000,142000,2179,3
890000,140000,2179,3
700000,35000,1373,6
550000,30000,2523,6
400000,10000,1198,3
290000,30000,998,6
150000,90000,1396,9
300000,35000,1196,6
221000,35008,998,13
270000,31100,799,4
455000,42312,1120,7
300000,72000,1496,10
480000,54891,1364,7
1000000,30000,1582,3
2600000,44000,1995,4
1850000,18890,2755,4
500000,5000,1086,2
800000,117000,2696,8
1000000,75010,1995,8
250000,50000,1248,8
245000,100000,1461,9
625000,4337,1197,2
560000,14495,999,3
680000,8576,1199,3
700000,30000,1248,2
220000,80000,1396,8
450000,70000,1405,4
525000,19723,1199,4
650000,242000,2494,12
5500000,22000,2993,3
875000,30000,1248,4
785000,9000,1197,2
819999,30000,1199,4
2950000,60000,1995,5
1925000,27000,2393,5
885000,39000,1498,4
680000,64000,1499,6
960000,42000,1498,4
385000,45000,1198,9
1650000,15000,1956,2
890000,55000,1493,3
1275000,64000,2953,6
6000000,27000,2993,3
1025000,15000,1462,2
675000,69000,1197,5
700000,80000,1197,4
780000,60000,1498,5
1050000,70000,1582,4
2700000,105000,2967,6
400000,100000,1248,5
400000,100000,2523,10
85000,90000,796,12
1300000,35000,2179,3
819999,11500,1493,3
620000,40000,1493,6
260000,50000,999,3
805000,49900,1797,5
484999,55380,1197,6
2711000,9000,1999,4
811000,11000,1198,3
575000,50000,1199,6
1675000,80000,1956,3
645000,11000,1598,5
2500000,13500,2993,6
2550000,18000,1991,3
2700000,16000,1991,4
650000,18816,1198,4
1748999,33019,2393,4
925000,18000,1497,4
894999,9654,1197,2
175000,11000,998,10
340000,24300,1197,9
1525000,42163,2755,5
810000,47747,1248,4
1025000,8000,1497,3
2150000,30000,1995,5
910000,70000,2494,8
300000,60000,1405,5
120000,80000,993,17
490000,45900,1197,6
425000,70000,1498,8
155000,40000,796,10
490000,90000,2179,8
132000,105000,796,11
750000,30000,1396,3
225000,20000,998,10
240000,80000,1197,10
33351,90000,998,17
80000,80000,995,11
40000,120000,796,17
1100000,50000,1498,2
2711000,9000,1999,4
5150000,20000,2487,2
3200000,45000,1999,4
503000,110000,2179,6
3800000,20000,1969,2
2000000,68089,2494,5
225000,58343,998,8
740000,38817,1248,3
550000,56494,1199,5
750000,79328,2494,8
650000,5621,1197,2
625000,25538,1496,4
600000,69779,1197,3
450000,56290,1186,4
5400000,7500,1995,2
5500000,8500,1995,2
779000,7032,1199,2
645000,11000,1598,5
2475000,2000,1984,3
380000,80000,1120,5
300000,120000,2179,10
240000,50000,796,7
325000,70000,1248,10
400000,130000,1198,5
800000,50000,1461,4
950000,80000,1498,3
300000,120000,1248,8
350000,5000,796,1
530000,59000,1198,4
350000,100000,1248,8
168000,50000,2359,13
240000,45000,799,5
220000,80000,1248,11
110000,80000,1061,13
850000,100000,1248,5
545000,110000,1248,7
2064000,24000,2393,3
950000,25000,1248,3
200000,68697,814,8
660000,30000,1248,4
420000,40000,1498,8
150000,29000,1172,11
175000,68000,936,8
750000,15000,1199,3
425000,70000,1248,7
790000,126000,1364,6
830000,300000,2494,10
650000,94000,1498,6
780000,129000,1364,6
180000,55000,1086,11
869999,40000,1498,2
275000,50000,1248,10
630000,25000,1197,4
150000,60000,1794,13
315000,25000,796,5
189000,70000,1396,10
580000,120000,1248,7
825000,35000,1248,3
650000,60000,2179,5
50000,62000,1343,17
200000,120000,1198,10
135000,120000,1405,8
680000,80000,1396,4
670000,80000,1396,4
1000000,60000,1995,11
240000,80000,998,11
555000,147279,2200,7
455000,98000,1598,8
750000,25000,1248,3
700000,90000,1248,5
220000,22000,624,5
160000,120000,1396,7
225000,100000,1248,8
140000,120000,1396,13
600000,70000,1248,7
1000000,24700,2179,6
65000,100000,995,13
500000,10000,1197,2
1100000,88754,2179,4
1150000,43526,2179,4
320000,55885,1198,9
950000,16034,1498,2
250000,156040,1399,9
400000,93415,2499,17
1100000,122000,1995,13
600000,20000,1248,4
509999,46000,1197,4
395000,50000,1598,5
469000,5000,998,3
250000,42000,796,4
130000,68519,995,10
906000,30000,1498,2
160000,85000,1399,10
300000,88000,1298,9
60000,100000,796,11
400000,100000,1197,7
450000,22966,1199,3
465000,80000,2523,7
325000,80000,1248,9
150000,70000,796,13
250000,2350,814,7
175000,50000,796,10
175000,58000,796,11
150000,80000,1497,15
797000,60000,1493,3
800000,35000,1197,2
750000,59872,2523,2
400000,140000,2179,10
160000,110000,796,9
700000,91182,2523,5
160000,60000,796,11
400000,100000,1396,9
451000,120000,1364,8
40000,80000,796,19
300000,70000,1248,9
421000,59500,998,4
80000,100000,796,21
950000,45000,1248,5
395000,75500,1396,10
950000,46000,1248,5
270000,60000,796,8
360000,60000,1396,12
235000,152500,1248,13
1850000,60000,2143,7
1900000,130000,2982,6
550000,23456,1197,4
1225000,39000,2179,6
700000,15000,1199,4
1650000,69123,1956,4
376000,26000,1198,9
875000,77524,1498,4
459999,40523,1197,7
755000,39000,1248,3
6223000,7800,1798,2
5923000,11500,1798,2
6523000,23600,1798,2
1050000,220000,2982,11
1050000,120000,2179,6
800000,25000,1197,3
600000,31000,1248,6
530000,42000,1197,4
450000,80000,1197,6
235000,60000,998,10
550000,240000,1248,8
395000,35000,1598,8
450000,35000,1199,3
600000,5000,999,2
610000,110000,1248,5
690000,20000,1197,4
790000,15000,1198,3
254999,40000,998,7
500000,41000,1199,5
340000,100000,2523,10
150000,120000,1948,13
245000,110000,2523,14
515000,120000,1498,6
122000,60000,1995,13
160000,35000,1086,12
110000,120000,796,14
360000,70000,1248,7
260000,90000,1493,10
128000,60000,796,14
600000,80000,1582,6
800000,151000,2982,11
675000,25000,1248,2
1000000,24700,2179,6
65000,100000,995,13
500000,10000,1197,2
300000,50000,1586,11
125000,80000,796,12
550000,25000,1197,4
150000,80000,796,14
891000,80000,2179,4
1050000,70000,2494,6
750000,15000,998,3
380000,27500,1197,9
800000,110000,2494,8
200000,120000,1390,11
700000,70000,1248,5
229999,290000,2446,19
300000,74000,2354,11
670000,120000,1498,6
210000,140000,1497,14
370000,40000,1197,4
600000,20000,1197,2
810000,15000,1248,1
346000,16000,1199,2
55000,130000,1343,16
250000,118000,2179,9
120000,44000,1298,15
600000,50000,1248,8
330000,60000,1196,5
400000,147000,1197,7
100000,40000,1405,17
450000,100000,1197,7
800000,55000,1248,4
340000,40000,793,6
225000,64000,1248,11
55000,100000,993,19
900000,50000,1248,5
2500000,30000,1984,7
465000,30000,998,3
70000,150000,993,17
400000,24177,1193,5
185000,80000,1405,9
140000,150000,998,15
415000,120000,1461,6
532000,121779,2179,9
600000,56000,1248,4
150000,100000,1586,13
459999,12000,1197,3
800000,15381,1248,4
310000,5000,2523,10
475000,40000,1461,7
310000,35000,998,5
350000,10000,998,3
1800000,10000,2179,2
640000,25000,1197,3
350000,50000,998,4
600000,30000,1198,3
575000,23000,1582,6
974000,15000,2498,2
445000,5000,998,3
580000,15000,1248,6
1050000,20000,1396,1
600000,50000,1498,6
370000,40000,1196,4
150000,70000,1061,14
483000,15000,998,4
470000,10000,1197,5
950000,25000,1248,3
450000,50000,1591,8
345000,70000,1496,10
600000,5000,1197,1
300000,60000,998,12
160000,74800,998,14
120000,80000,796,17
220000,270000,1196,9
340000,120000,998,3
138000,120000,1497,14
231000,80000,1298,11
800000,120000,2179,8
960000,20000,1197,2
120000,70000,1061,12
270000,40000,998,9
200000,100000,1197,10
328000,123000,1197,9
432000,77000,1582,9
565000,7000,999,2
390000,70000,1196,4
600000,30000,1498,4
250000,120000,1396,10
165000,70000,995,10
421000,105000,1497,10
225000,109322,1495,9
350000,120000,1461,8
1757000,24000,1956,3
600000,70000,1248,6
515000,35000,1199,3
80000,80000,796,22
800000,70000,1248,4
120000,100000,2179,17
2711000,9000,1999,4
5150000,20000,2487,2
3200000,45000,1999,4
503000,110000,2179,6
3800000,20000,1969,2
2000000,68089,2494,5
225000,58343,998,8
740000,38817,1248,3
550000,56494,1199,5
750000,79328,2494,8
650000,5621,1197,2
625000,25538,1496,4
600000,69779,1197,3
450000,56290,1186,4
5400000,7500,1995,2
5500000,8500,1995,2
779000,7032,1199,2
645000,11000,1598,5
2475000,2000,1984,3
475000,40000,998,4
400000,20000,998,6
300000,60000,1248,10
400000,475000,2179,10
235000,70000,1061,12
350000,40000,998,6
625000,34000,1248,4
525000,120000,2179,7
550000,10000,1199,3
550000,80000,2523,6
200000,100000,1497,15
350000,120000,2489,10
220000,100000,1497,15
412000,25000,1197,5
126000,52000,1061,12
430000,63000,1248,8
130000,90000,998,12
350000,60000,1199,4
220000,35000,796,10
380000,80000,2523,10
200000,110000,1399,11
2000000,20000,2982,6
610000,90000,1498,6
2500000,30000,1998,5
620000,61000,1248,4
150000,66000,796,8
450000,80000,1198,3
1150000,27000,1582,4
500000,60000,1198,3
246000,139000,998,10
400000,60000,1196,4
65000,10000,796,13
725000,30000,1498,5
736000,125000,1582,7
700000,45000,1248,3
150000,30000,995,10
180000,80500,796,11
409999,200000,1364,7
550000,60000,2523,8
50000,18000,796,17
80000,110000,1527,15
110000,90000,796,16
180000,120000,1497,15
605000,127000,1248,4
800000,70000,1248,4
350000,116500,1396,10
300000,120000,1197,9
160000,100000,1599,13
225000,90000,1399,10
1025000,120000,2967,12
1300000,40000,2179,4
560000,18000,1498,3
650000,70000,1248,4
1150000,29000,2179,3
480000,65755,1197,5
960000,2600,1498,2
1050000,46000,2179,4
310000,15000,814,4
500000,60000,1248,7
350000,15500,998,4
365000,120000,1498,6
165000,120000,1998,13
100000,120000,2956,14
240000,80000,2523,14
925000,40000,1497,2
590000,15000,1196,3
525000,110000,2179,8
720000,80000,2494,7
850000,50000,1461,4
490000,110000,2179,11
325000,100000,1498,8
1200000,20000,1582,2
450000,135000,2523,9
300000,50700,1405,7
365000,70000,1199,8
500000,120000,1796,14
900000,112000,2494,7
700000,35000,1186,3
880000,50000,1461,4
700000,121000,2494,7
380000,120000,2179,12
150000,90000,1794,15
235000,70000,998,7
320000,20000,999,3
550000,60000,1461,6
3200000,40000,1995,5
750000,440000,2494,8
645000,60000,1493,4
300000,110000,998,6
580000,152000,1396,5
220000,220000,1197,10
451000,70000,2523,8
850000,50000,1198,3
300000,125000,1248,10
350000,60000,1196,5
300000,90000,1196,7
390000,30000,1196,4
1200000,90000,2494,5
550000,20000,1198,4
300000,110000,1248,9
300000,150000,1598,9
350000,110000,1396,9
880000,120000,1582,6
160000,120000,1495,11
250000,80000,2956,9
660000,110000,1396,5
450000,40000,1193,6
400000,110000,1598,9
1300000,20000,2179,2
229999,230000,1399,8
140000,60000,1199,11
195000,35000,998,9
500000,45000,1197,6
60000,45000,624,9
400000,25000,1193,5
400000,10000,1197,7
380000,19000,998,3
579000,10000,1197,2
400000,25000,1198,2
270000,30000,1197,9
500000,90000,2523,7
475000,20000,1199,4
850000,48000,1461,3
475000,120000,2179,12
370000,210000,1248,9
187000,200400,1086,11
195000,110000,1197,13
459999,38000,2179,7
135000,90000,1794,17
850000,43000,1248,4
500000,25000,1086,3
385000,26000,998,5
135000,120000,1493,15
120000,70000,796,13
200000,60000,2354,15
200000,120000,2956,14
700000,20000,1373,5
290000,25000,1396,8
725000,60000,1248,4
200000,80000,1948,13
155000,80000,796,7
690000,1303,1198,2
3975000,31800,1968,3
5150000,20000,2487,2
